longitude,latitude
76.96292,10.85913
76.96898,10.86515
76.97412,10.86712
76.97384,10.86967
76.97903,10.8752
77.00087,10.88597
76.99979,10.89609
76.99398,10.895
76.99112,10.89206
77.00072,10.98628
76.99371,11.00345
76.98954,11.00986
76.99174,11.01089
76.98796,11.01449
76.98601,11.01294
76.9923,11.0203
77.00141,11.02318
77.00081,11.02533
77.00195,11.02557
76.96787,10.99647
76.9678,11.00013
76.96993,11.00096
76.97219,11.00267
76.97251,11.00364
76.97197,11.00586
76.97092,11.00585
76.97118,11.00333
76.97239,11.00388
76.97218,11.00485
76.99563,10.99748
76.98439,11.01498
76.95321,11.01671
76.94869,11.0456
76.92497,11.03898
76.90796,11.0664
76.8251,11.07607
76.82278,11.08334
76.79272,11.0932
76.77158,11.10776
76.96119,10.98969
76.96479,10.98914
76.96707,10.9943
76.9625,11.00149
76.9667,11.00244
76.9683,11.01667
76.9795,11.03879
76.99335,11.0522
76.99966,11.06248
77.00455,11.07735
76.85366,10.81233
76.86846,10.82257
76.88593,10.8445
76.89469,10.85842
76.89697,10.87194
76.93917,10.8998
76.91027,10.8829
76.90876,10.88994
76.90006,10.89755
76.90218,10.89991
76.83934,10.84701
76.90205,10.87289
76.92473,10.89334
76.96611,10.89759
77.07041,11.00744
77.0945,11.01841
77.0941,11.03557
77.07637,11.03212
77.08495,11.06057
76.97101,11.00452
76.90341,10.89942
76.91056,10.88409
76.93933,10.89997
76.94233,10.8976
76.95909,10.90398
76.95591,10.89602
76.96479,10.8969
76.98586,10.91763
76.981,10.92915
77.03775,11.03888
77.04168,11.04104
77.03241,11.03375
77.02142,11.02653
76.99371,11.02105
76.986,11.0128
76.97081,11.0031
76.95692,11.00018
76.95485,11.01295
76.95308,11.01275
76.95197,10.93989
76.9512,10.93659
76.94975,10.93289
76.94971,10.93175
76.95225,10.93232
76.95268,10.93362
76.95919,10.9366
76.96582,10.93785
76.96773,10.9376
76.96871,10.93815
76.9655,11.00034
76.96726,11.00069
76.96676,11.00233
76.96406,11.0018
76.96296,11.00148
76.96284,11.00126
76.96443,10.99911
76.96794,10.99453
76.96819,10.99475
76.96821,10.99483
76.97524,11.0085
76.97542,11.0085
76.97623,11.01269
76.97724,11.01667
76.97068,11.01605
76.97025,11.01617
76.96992,11.01661
76.96849,11.017
76.96881,11.01706
76.96802,10.99904
76.96784,11.00017
76.97144,11.0021
76.97189,11.00079
76.97352,11.00103
76.97387,10.99931
76.97517,10.99845
76.98042,10.99924
76.98172,10.99992
76.98247,10.99909
76.97713,10.99971
76.97696,11.0002
76.97709,11.00181
76.97606,11.0018
76.97572,11.00583
76.97458,11.00524
76.96875,11.01694
76.96823,11.00232
76.96892,11.00132
76.97977,11.00913
76.98534,11.01241
76.98942,11.01611
76.99061,11.0179
76.98998,11.01863
76.79068,10.95546
76.80531,10.96154
76.83788,10.96824
76.84803,10.96752
76.8658,10.97439
76.90276,10.9676
76.91101,10.97073
76.91541,10.96052
76.92304,10.95914
76.93914,10.94455
76.9367,10.94678
76.9383,10.94505
76.94235,10.94205
76.94351,10.93985
76.94786,10.93934
76.94836,10.93786
76.94914,10.93717
76.95109,10.93677
76.95284,10.94385
76.95354,10.95105
76.94568,10.93955
76.94795,10.9393
76.94814,10.93901
76.95085,10.93673
76.9512,10.93685
76.95353,10.94891
76.95353,10.95261
76.98469,10.91737
76.98609,10.91783
76.9811,10.91263
76.96509,10.89703
76.93576,10.89513
76.92517,10.89306
76.90949,10.88344
76.8989,10.87741
76.89873,10.87519
76.86938,11.04117
76.88358,11.03584
76.88838,11.03175
76.88307,11.02927
76.88442,11.02134
76.8818,11.02022
76.88146,11.01774
76.87726,11.01607
76.87254,11.01093
76.87001,11.01028
77.02996,11.00071
77.03382,11.00136
77.02123,10.99862
77.00521,10.99673
76.99568,10.99701
76.99377,11.0033
76.99286,11.00423
76.99597,11.00633
76.99506,11.00857
76.9539,10.88185
76.95392,10.88348
76.95222,10.88428
76.95463,10.89388
76.95693,10.89803
76.95706,10.90101
76.96025,10.90568
76.95878,10.90998
76.95504,10.91288
76.94863,10.91405
77.0012,10.98645
77.00053,10.98796
76.99896,10.99018
76.99704,10.99381
76.99592,10.997
76.98963,10.99795
76.98576,10.99781
76.98497,10.99844
76.98317,10.99787
76.98276,10.9986
76.83316,10.88203
76.8319,10.86462
76.85756,10.8536
76.84433,10.85375
76.80831,10.81908
76.83669,10.83576
76.84446,10.85433
76.8902,10.85292
76.86972,10.84461
76.8785,11.03812
76.89039,11.03074
76.90331,11.02811
76.92981,11.0134
76.95444,11.0156
76.95319,11.01734
76.95813,11.01676
76.95917,11.0195
76.99212,11.02013
77.0033,11.0233
76.97168,11.00228
76.97158,11.00215
76.97025,11.00106
76.97012,11.0008
76.96968,11.00079
76.96963,11.00072
76.96797,11.00014
76.96813,10.99854
76.96794,10.99676
76.96795,10.99643
76.98744,11.00708
76.98732,11.00682
76.98634,11.00693
76.98524,11.00688
76.9853,11.00113
76.98515,11.00033
76.98515,10.99856
76.98542,10.9982
76.98528,10.9981
76.98512,10.99825
76.96786,10.99652
76.9679,10.99998
76.96545,11.00204
76.96471,11.00436
76.96475,11.00806
76.96158,11.00833
76.95985,11.01132
76.95707,11.01102
76.95866,11.00918
76.97546,11.00835
76.9754,11.00809
76.9734,11.00799
76.9734,11.00779
76.97292,11.00766
76.97284,11.00752
76.97167,11.00731
76.97136,11.00583
76.97062,11.00589
76.93471,10.99761
76.9376,10.99928
76.9402,10.99823
76.94146,10.98591
76.94249,10.98252
76.94596,10.9859
76.947,10.98498
76.95224,10.98541
76.96123,10.98898
76.96028,10.99149
76.97137,10.96152
76.96507,10.97281
76.96148,10.9745
76.95626,10.97015
76.95512,10.96346
76.94531,10.96156
76.931,10.963
76.93086,10.95845
76.92638,10.95615
76.92276,10.95746
76.84233,10.99007
76.86195,11.00476
76.8636,11.00007
76.90525,11.0005
76.91269,11.00513
76.94637,11.00462
76.94439,11.00925
76.95715,11.01103
76.96356,11.00192
76.95987,10.99948
76.93776,11.02082
76.93872,11.01935
76.95303,11.01995
76.95493,11.01348
76.96126,11.00602
76.9628,11.00124
76.95971,11.00066
76.96074,10.99523
76.96065,10.99043
76.9612,10.98808
76.95082,10.98515
76.94591,10.98581
76.9414,10.98834
76.93542,10.9882
76.93182,10.98429
76.92208,10.98322
76.91793,10.97705
76.91186,10.975
76.96071,10.9905
76.96133,10.98898
76.95809,10.98818
76.95292,10.98557
76.94582,10.98577
76.94222,10.98216
76.93914,10.98359
76.93807,10.98329
76.93797,10.98409
76.99023,11.03297
76.98801,11.04681
76.99972,11.06259
77.00824,11.09054
77.01958,11.09695
77.02888,11.11238
77.03601,11.13743
77.01351,11.20352
76.96111,11.24356
76.9829,11.02704
76.98044,11.02848
76.97862,11.02117
76.95866,11.01678
76.94227,11.01362
76.92994,11.01331
76.90315,11.02811
76.87825,11.03824
76.8678,11.03864
76.99221,11.02006
76.98613,11.01292
76.99375,11.00352
77.00245,10.9838
76.99608,10.97798
76.98627,10.96095
76.98204,10.96003
76.9952,10.95206
76.99974,10.95617
76.97096,11.00522
76.97243,11.0038
76.95099,10.99954
76.94212,11.00601
76.92107,11.00363
76.91295,11.00512
76.91105,11.00733
76.92413,11.0385
76.96295,11.00154
76.9733,11.0044
76.99359,11.02109
77.02425,11.02801
77.06551,11.05533
77.07217,11.0531
77.07081,11.04887
77.02389,11.00983
77.02957,11.00057
76.98531,10.9981
76.9805,10.99248
76.91527,10.97562
77.00949,11.04937
77.00462,11.04995
77.00299,11.05357
76.99919,11.05221
76.99859,11.05441
76.97537,11.04756
76.96015,11.04525
76.94713,11.04627
76.93743,11.04026
77.01395,11.04941
77.01766,11.02575
76.99229,11.02014
76.98412,11.01158
76.98065,10.99255
76.94552,10.98551
76.931,10.97038
76.9285,10.9495
76.93261,10.943
76.99319,11.02077
76.98391,10.99499
76.96141,10.98744
76.94973,10.9328
76.94858,10.91452
76.95278,10.91372
76.98261,10.99376
76.93695,10.99157
